,index,a11,a22,a33,a44,a21r,a31r,a32r,a41r,a42r,a43r,a21i,a31i,a32i,a41i,a42i,a43i,conc,dataset
141,369,0.1566985113126616,0.4330883027169573,0.2150642213607013,0.1951489646096797,-0.0387936296901822,0.0677828394965708,0.0353356560740782,0.0612079259589322,-0.2234335281042762,-0.0170226778573814,-0.0451182195192259,0.1180460690679022,0.1203439918899332,0.0319617899107006,0.0350660568243403,0.0321645101846468,0.1784785075369827,A
142,978,0.0538365663746183,0.3481094929907805,0.331547164624028,0.2665067760105732,-0.0102750874136882,0.131655841113567,0.0324774812328828,0.0463045896273187,-0.2889537189867575,0.0666205540484906,-0.1365116932854983,-0.0227178439839081,0.3381714485177141,0.110470334096645,0.0963290556341651,0.2896916769906733,0.917004222530345,B
143,893,0.3287035401582578,0.1856731323725087,0.109185471087764,0.3764378563814691,0.2421383786972644,-0.1339391887435002,-0.0786961898142958,0.1360221646873679,0.1485527074292903,0.0767967954296185,0.0489940964298414,0.1339774033153657,0.1186579880797979,0.3243985615811779,0.2186926817553976,-0.187626748881976,0.7076823089937878,B
144,790,0.3671094257820037,0.1889186394084795,0.0953183719979673,0.3486535628115492,0.2054282412030173,0.1720763796811035,0.0633615250299405,0.263013105054085,0.0383174441861951,0.1717483498427637,-0.1647818283337069,0.0733620635375934,0.1182908884672337,0.2425244643544368,0.2537694429641098,0.0611195085449444,0.6183211708438766,B
145,367,0.2907200359614464,0.30421060020059,0.2444972314858363,0.160572132352127,-0.0795429346561329,-0.168922562174861,-0.0005592936730227,-0.0428802426887258,0.0522259327550069,0.0525117031898629,0.0805634965480404,-0.048621090030463,0.1152029148233234,0.1484160260694453,-0.0923563839755411,-0.0324147058420386,0.2042827951464652,A
146,333,0.2241518544212655,0.3048725750090231,0.2328919957758096,0.2380835747939017,-0.0881569184774563,0.0763280370467933,0.0762634245512306,-0.0385950008114186,0.0108301949680991,-0.1343152139593073,-0.0654799727926829,-0.0007963342026809,-0.0647326537724341,-0.0379708507557712,0.1078529664178946,0.1156216825654799,0.0232569965432767,A
147,518,0.034575216090623,0.7671226684486767,0.0805141430609249,0.1177879723997754,-0.1283166740109359,-0.0276988570337329,-0.0274606570176395,-0.0402123806445719,0.2929741023451463,-0.032144538322031,0.1002908929085767,-0.0449062046237226,0.2470023007765612,0.0495530931576893,-0.0672606798473709,-0.0919256564660556,0.5514563185396435,B
148,869,0.1373695265954086,0.0497136079095819,0.4981495949960396,0.3147672704989702,0.0148370448243671,0.2451615323679494,0.0804809862268215,-0.1682568929870391,0.0541360451345607,-0.2191235185613164,-0.0812957371869445,-0.0912490936135771,0.1352317436917395,-0.1221844871435018,-0.1127719170961633,-0.3298273365419841,0.2889942627075751,B
149,673,0.2453878037902275,0.5593813318345376,0.0369787794178747,0.1582520849573601,-0.3686942896129703,0.0589382938092451,-0.0774330812348614,0.0315938046386818,-0.0763763410753948,-0.0517320472611993,-0.0364674828705908,-0.0748359471848299,0.1211996568099997,0.1945121155130546,-0.2875585446008786,0.0563539193687717,0.3192611413742226,B
150,562,0.4827118519289138,0.1609399405026662,0.1147375156419307,0.2416106919264889,-0.0205404861145764,-0.1419777942704652,-0.1020387167875294,0.3153681878601317,0.0620385577436101,-0.1437088951663558,-0.2779670936631674,0.187689809513816,-0.0897437976530435,-0.1310391187068901,0.1871791327486851,-0.084080699296798,0.5742722486330012,B
151,724,0.058572739947917,0.0783100091067524,0.7513961411388025,0.1117211098065276,0.0444173670635572,-0.1530333336876677,-0.2413065107697302,-0.0551235749616423,-0.0934800374588464,0.2890696581371451,0.0511266007267258,-0.143499580324231,0.0247589683851382,-0.0592047548330252,0.003219273684907,0.0196352625865651,0.3883217877616725,B
152,54,0.2585295335374384,0.2011136812508781,0.4164723999728261,0.1238843852388574,0.0308941335481282,0.1067593844413516,-0.0114377288969854,0.0627782495853622,-0.04587929256923,0.0200062591919591,0.0859936281535788,0.0033962167493238,0.034961170598041,0.0095063742318906,-0.1077978466892599,0.0529404161037779,0.0,A
153,510,0.1008738014030572,0.3762589808768041,0.2141654404654924,0.3087017772546463,0.0655304532856095,0.0949149622638887,0.2657757087402005,-0.1754625263425748,-0.1481487204362192,-0.1859951762682003,0.1834677993688975,0.1122266993516201,-0.0997243351054404,-0.0187835997891045,0.3069263311249173,0.177536042828443,0.532743804304602,B
154,879,0.18501026314514,0.0401806967272378,0.0624438220646456,0.7123652180629767,0.0143336396199505,0.0465962951661978,0.0481204733029067,-0.2627957209791295,-0.1354596845486961,-0.1973135671292507,-0.0850199273706272,-0.096858315227723,0.0139088578241843,0.2504661364023804,-0.10136076483526,-0.0744994171017309,0.7135614409816187,B
155,336,0.1731715246230692,0.2598951324977609,0.1989394564716199,0.36799388640755,-0.0344259184426715,-0.0969492366266582,-0.0187178097861288,0.1321751333526921,0.1060692076725655,-0.1518649688178717,-0.0926954839733526,-0.0005510332880379,0.0685451930514134,-0.1098200923355639,0.0328187183481336,0.0336557139472236,0.1335928485860062,A
156,927,0.0352297326055442,0.1545840562127808,0.1727412331871377,0.6374449779945368,-0.0097051444226303,0.0519730998610239,0.1064864395532511,0.0581772294528275,0.2707488082121559,0.3138798046598239,-0.0731557594259848,-0.0581758055034123,0.1239503073515243,-0.1381029547065797,0.1588518591724991,-0.1076684717753295,0.3974891962297461,B
157,112,0.3913591257529271,0.1197906292015101,0.3397993334340646,0.1490509116114981,-0.0390136508680685,0.0567984689715037,-0.0805579820493532,0.0229035753324723,0.0863593052602677,0.022280293638179,-0.0847622811089065,-0.0034742430121265,0.0224305669588594,-0.0942771118857756,0.0627082914398278,-0.1533909338201156,0.0,A
158,254,0.320802670197145,0.1157811295144627,0.2721728601244351,0.2912433401639572,-0.1287074240379899,0.0539591776689072,0.0219285020179166,-0.2017805476871797,0.1103500989796734,0.0570518033350143,-0.0994414779321217,-0.2183714735189704,0.0879065612163265,-0.1134749553166712,-0.0545574789481912,-0.0828983721802599,0.3294811215125056,A
159,219,0.1704998822415271,0.1716254766158362,0.446178329881046,0.2116963112615906,-0.0960422825802272,-0.165823163641914,0.1272018356010292,0.0986999583188067,-0.0512957252690997,-0.2495610261755797,0.0331824876290429,-0.1200859001841295,0.0437751643201433,0.1270939075275011,-0.0615141709219769,-0.0308917418027464,0.0,A
160,256,0.1250774970807929,0.2268351046922113,0.3547224747344439,0.2933649234925519,-0.0729183557188418,0.0541299569641153,-0.025549002797283,-0.0507908635479125,0.1088728518039259,-0.0737560166902237,0.058377493369461,-0.0835097297100862,0.0976314727729828,0.04476602132951,-0.1385696018892238,-0.037090795551039,0.0,A
161,827,0.2784150167169774,0.1766439128841551,0.135901816428473,0.4090392539703945,0.2032945514663838,0.1276419663806,0.0464871965487402,-0.3325248973534283,-0.2611149725723545,-0.1221184808169499,0.0886094989415703,-0.1467809078568963,-0.1478011135919767,-0.0575314120473265,0.0638221391296524,-0.2016835497706353,0.9450568070896106,B
162,409,0.3167815778980515,0.2330540511535629,0.2551356623135421,0.1950287086348435,-0.0876047892529789,0.0891179455491775,-0.0898590376034906,-0.0578637429593924,-0.0272989514079699,-0.0147612913212726,0.124546584626531,0.0260141362003188,0.1002008257602273,-0.0407416319342874,0.0796649956587936,0.0465062675834213,0.0265119354583061,A
163,311,0.3737889065274121,0.1673676542343591,0.1618305402874324,0.2970128989507964,-0.0871809537320081,-0.0526615742089565,0.0336426493320626,0.0344400807601289,-0.0298681104902557,0.0241764734723349,0.1025186752050242,0.0654024220876691,-0.0942353380235143,-0.1548432991946212,-0.0491051388111777,0.0631362098966034,0.0044223637061946,A
164,994,0.2703594805257333,0.2837325293716087,0.2053015861118836,0.2406064039907746,-0.2270858946818916,0.0269689922510271,0.1146124154588618,-0.2191589875864604,0.1075683498380582,-0.1347983693297824,0.1585615832592666,0.2340467979470815,-0.2124022893808189,-0.1304590378401905,0.2381111372876681,0.1767095809344084,0.1554431211210666,B
165,592,0.3128509406812545,0.2531274932970768,0.396113580831585,0.0379079851900835,0.2669118882624169,-0.1733010909170158,-0.0605288117837155,0.0180111020131546,-0.0152417479559404,-0.1151700545805983,0.0891583888059308,0.3064167721694649,0.3108110369997817,-0.1074018111128506,-0.0967638485507689,0.0418536292770017,0.8152155332933981,B
166,8,0.2274104793789249,0.3411568464828796,0.1489488344396827,0.2824838396985127,0.0582842556191963,-0.0803974962452794,-0.0447137675402473,0.0785441633658761,-0.0726279068558381,-0.104533287250016,-0.0438059137275371,-0.0733130766278917,-0.1559935417711103,0.1321450061403888,0.1677755748621159,-0.123979783091047,0.267100007652804,A
167,248,0.1982205729113653,0.2850418870973721,0.2140846797654266,0.3026528602258357,0.0776755513355532,-0.1282921184355597,0.0221378630043083,0.031422696965061,0.1243797384688607,0.0164785840928399,-0.1265863864326208,0.0191979572813762,-0.0183183171389468,-0.0792584638882728,0.0070917271957975,0.1407013256636051,0.1751754245917405,A
168,420,0.2723683706304238,0.1309885886655097,0.2597297413037206,0.336913299400346,0.0438071772109718,0.0082976396523306,0.0443324049444965,0.0602311879332205,-0.0814357041932793,-0.0470220505428633,-0.0564169767847882,0.1027648791594475,0.058993574362715,0.1870269853159881,0.1204482380269939,0.117483683487011,0.3192690956820372,A
169,204,0.4431501953954729,0.1865315482562763,0.1012364836939883,0.2690817726542623,-0.0600783381715759,-0.0283326941856414,-0.0509152351308695,0.0919020349969769,-0.1992723556108878,0.0554412357706275,0.0724458639856061,-0.0652058908390624,0.07247952051833,-0.0841116055987226,-0.0132238189634163,0.1149196876961163,0.1770989932711003,A
170,621,0.5309437859924909,0.1264735327706151,0.0592761670355487,0.2833065142013451,-0.1046958566777167,0.0280755353380675,0.0726687561104829,-0.2333843923550417,0.1843147240268665,0.0898549981082062,0.2370424306144255,0.1751687097071234,-0.0470756639830186,0.3097604859427127,0.043114478019252,0.0933777466692801,0.7279082609046835,B
171,881,0.0909843673540921,0.0783727568197977,0.7425369886193214,0.0881058872067883,0.0474038037714401,-0.1056854546130788,-0.2374538844153567,0.0106961037803393,-0.0627029864987105,0.219581043865864,0.0698825806982269,-0.2374654560768125,-0.0425478978896187,-0.0888923605919026,-0.0545292284613735,0.1311718161074996,0.3289968031172536,B
172,642,0.1692131795793931,0.6418861810750934,0.0512195054386314,0.1376811339068822,-0.3282546917453219,0.0557415557117741,-0.1210884098786018,0.141024031187748,-0.2837168951349233,0.0721865681618712,-0.0294016831996793,0.0745646990108994,-0.1349618084334594,0.0583925086294192,-0.088771282882338,-0.0429075630157669,0.6357439834530693,B
173,774,0.1215370134083274,0.1368478766185719,0.0602811680587964,0.6813339419143042,0.1274312747227069,-0.0242198093620576,-0.0119974716710189,0.0335743449995572,0.0818406714992295,0.1863606429476581,-0.019833114683239,-0.0820962481791779,-0.0900300534401522,-0.285797228453738,-0.2941788702604066,0.0796323842217091,0.4322916108398011,B
174,888,0.743913616846733,0.0187448500341153,0.1819445437421227,0.0553969893770288,0.0386182582853036,0.3598781334129832,0.0072196422414197,0.1505656693047735,0.0282420033007091,0.0588519779090613,0.1115938139555144,-0.0764117313762634,-0.0579517036235997,0.1361637027870905,-0.0155176514903713,0.0813364902923779,0.2961234655982251,B
175,458,0.3055948304559605,0.3247948909823951,0.1881071173577265,0.1815031612039177,-0.0451435880244783,0.0562633646084338,-0.0443292618647965,-0.064239073807769,0.0243647281299819,0.1469343274235769,0.170411217802696,0.0255844828443995,0.0101951213518029,0.0989949810327623,0.0695114910548829,0.0249869708794728,0.0,A
176,455,0.3062525837114752,0.2322653944930934,0.2764485379135303,0.185033483881901,0.1503446379477772,-0.0812712150993675,-0.1695816410866555,-0.0102292391909364,-0.0872785265853834,0.1796851668385052,-0.0670857232234075,0.0310185837342744,-0.0989974039282237,-0.0016754639049703,-0.0435699724108115,0.0362509270257262,0.0915737345853451,A
177,470,0.4284613557524787,0.22171651493878,0.2262909467806844,0.1235311825280569,0.0428196170995709,0.0129957570459893,0.0063536428202682,-0.1100361846683708,0.0658071137629656,-0.0169778786761931,-0.0661258883349986,0.0182604168420052,-0.1512030344325481,-0.0858685683930137,-0.0127199497577433,0.1116035300465439,0.1319187182750532,A
178,822,0.1333027765144897,0.0606358429843138,0.5880680157049666,0.2179933647962297,-0.0160458833367963,0.2233549010213268,0.0851525956723809,0.1497595661693939,0.0360127026352282,0.3540642647988247,-0.0884616066666641,-0.1688303511297417,0.168543867626916,-0.0814321381877473,0.1091846907231644,0.0532298963462773,0.5847983290986148,B
179,41,0.2088392699324808,0.06915817635094,0.2588002287324148,0.4632023249841643,0.029809274653553,-0.0665033668422738,-0.0009519248269578,-0.0591854390616801,-0.083675001707682,-0.0288923072525423,-0.0639176159798027,0.1595738490612504,0.0142600592357816,0.1040747675494451,0.0188351562266894,-0.0157938730965027,0.1470218611411054,A
180,419,0.3623534599407497,0.1275464967300597,0.2092124739129961,0.3008875694161944,-0.0634559846656472,0.0308049953161683,0.0149747132062001,0.1243335123229939,-0.002999483155935,-0.0097603723590204,-0.1050052335445594,-0.1228163766451078,0.0632363200855167,0.0481208677358207,-0.0470167493232632,0.0180148739209115,0.108927482804112,A
181,772,0.1968024969561886,0.5127391648310803,0.1120092874757903,0.1784490507369403,0.3160133008167372,-0.0633970788397636,-0.1238405235959674,-0.172672912777037,-0.2653116681867695,0.0059449884549345,-0.0323100856219499,0.13425542019637,0.2051708391295843,-0.0728236497134359,-0.1452843280044733,0.1412537013180417,0.625847298731321,B
182,478,0.2136411243672863,0.3487189640450341,0.1843665162074957,0.2532733953801837,0.0699908002797014,0.081245700156093,0.0126008779090688,-0.0100051463906399,0.0401930782312461,0.0962402570050085,-0.0249276649073407,-0.0454365754613258,-0.1686299308894202,-0.0733180187754857,-0.054214377367662,-0.0374932585216657,0.0,A
183,941,0.26631430980201,0.0041726289993482,0.0988904141482599,0.630622647050382,0.0272625535508096,-0.0787519750656321,0.002158990085747,0.33905354631301,0.0512895509641799,0.0223844014091956,-0.0191829086926491,-0.1418945341202078,-0.0201983111086603,-0.2301880268982525,0.0008580831084233,0.2487196681238463,0.8406623164207127,B
184,883,0.5125115701443244,0.1420845542906102,0.065694117159029,0.2797097584060362,-0.1195111137142394,0.0929007643895962,-0.0963623842599677,0.3365388437136011,-0.1603733268007078,0.1145647329386907,0.2419443566432565,-0.1582354040986021,-0.0069577478964167,-0.1734822588545573,-0.118418040875237,0.0724583163338503,0.7616045141842253,B
185,376,0.194557596303911,0.2747908637074914,0.1549768855880527,0.3756746544005448,-0.1051703473664295,0.0040490985053037,-0.0296430088533958,-0.0991427972044692,0.0857494028561918,0.1185085669378115,0.1083633288189128,-0.0628659166533932,0.0953968384751526,-0.0302256627114821,0.2017988793533043,-0.0105212284095454,0.2662381203637701,A
186,609,0.1810217550559896,0.3060413583598183,0.4726743481856972,0.0402625383984945,-0.1639116159174161,0.1419393889010297,-0.367189575522286,0.0774275406643501,-0.1036678354403147,0.1115244008848331,0.1689175123465735,-0.2557685476303196,0.0991449202347552,-0.0359634718926728,-0.0396860408406967,0.0811996126905114,0.8026817747553069,B
187,236,0.0691683404570177,0.232089087501253,0.3967907757740624,0.3019517962676669,-0.0308785451412154,0.0067780083270395,0.0692119011424299,-0.0379178816257306,0.0692394406306374,0.0161150032287664,0.0351353948079802,-0.0022297299176022,-0.20494644475041,0.0436824801769263,0.0544350639397994,-0.0127104122397535,0.1476456409095001,A
188,852,0.3964340877229585,0.1671379554161131,0.3142994991860127,0.1221284576749157,-0.2007000761966342,0.1561241141190343,0.0496735158837176,0.0648735540831823,0.0526408119392007,0.1934531544391228,0.1611789759675018,0.3165822108428338,-0.2237496759819073,0.2102553344959018,-0.1328203509718688,0.0309966146722358,0.821236564181887,B
189,105,0.2123730832878739,0.1937272225685673,0.4915404347586167,0.1023592593849421,-0.0901693245939223,-0.1153304501801023,0.1403986948021102,0.042007753980492,-0.0056527225630394,0.0281460818027095,0.0647773482665569,-0.040664760969128,0.1600671398496146,0.0023240361475936,-0.0699337987517833,-0.0304831414394187,0.2219463772657497,A
190,750,0.3175862989605019,0.2181578134709335,0.2305492425622745,0.2337066450062899,0.1552783194856518,-0.0726259317897451,-0.209952227999616,0.2675025236471595,0.1653351277929708,-0.1035388017655346,0.2125384108044029,-0.2606621466672349,-0.0788427587845768,0.0516181002403645,-0.1537830490850076,0.2077513093025597,0.5229246192005388,B
191,761,0.3736036807608163,0.2766866761257637,0.2401376330737293,0.109572010039691,0.2643835891079795,0.0463885327680834,-0.1120822017652823,0.1804448339487819,0.0828748981787064,0.0948944899353869,-0.1829548535252461,0.2959128378985272,0.2321216567994571,0.0915214082080592,0.1531302272778629,-0.131557587854008,0.1904111235094799,B
192,632,0.3616478890716579,0.1895770759342738,0.2697523027126643,0.1790227322814034,-0.2617849960335071,-0.0734035810237807,0.0576367506426692,-0.1726317562159072,0.1277346020930048,0.1919571099639007,0.0053633179790308,0.3035906209703112,-0.2186706604694803,0.1869263758040092,-0.1327496799989157,0.1069778584807544,0.927873928093774,B
193,660,0.0833083706328249,0.2480886617868327,0.0406320377346476,0.627970929845695,-0.0361744140274811,-0.0559561031098294,-0.0023153441962081,-0.1270345052422757,0.3728304182441532,0.0489456623403304,-0.139137607984712,0.0159343460464209,-0.1003742349834553,-0.1902037577128147,-0.1295760273289056,0.1520528219265212,0.6580251373742154,B
194,740,0.1754928990806523,0.3236635359107353,0.1148731669283835,0.3859703980802278,-0.0440423681508037,0.0762075970505795,-0.1790169324394288,-0.2601332437886961,0.0761071296685495,-0.118498286597997,-0.2342240851222155,0.1197991120276534,0.0716463068781757,-0.0081092289635597,-0.3451553977748794,0.1740568816261616,0.8390805581760407,B
195,1,0.3529637283058049,0.2808152674615679,0.1532607870134225,0.2129602172192047,0.1536195414969386,-0.105115983364163,0.0392221988797136,-0.1696240383613158,0.0107740185604457,0.07172039855107,0.0856814680169222,0.0192266164021642,0.0881889470061986,0.1363270033726623,0.0783604402334223,-0.048457189284093,0.1507557057726556,A
196,317,0.3161616073602046,0.1137417567143142,0.2056105013059903,0.3644861346194908,-0.0992126205003448,-0.1022209265069761,0.0881869913106009,0.0524395658245065,0.0676627805768281,-0.0044453886354407,0.0443797083384967,0.1847125341389128,-0.0850010813356147,-0.0794376982337344,-0.0276444238137991,0.0578394122552555,0.0,A
197,344,0.3010169440539547,0.2709149139772077,0.2543121226987473,0.1737560192700901,-0.0829540528277326,0.0596925462345356,-0.1975456912338935,-0.0379762574031903,0.0401753736931993,-0.040770343765391,-0.0625522868819597,-0.0348750594733742,-0.0765773903481707,0.1116368547304981,-0.1027233285316345,0.133265082977286,0.1576631787765501,A
198,741,0.1616875766613734,0.0598189635138396,0.7319957055104988,0.046497754314288,-0.0980704092780243,0.2799294707265946,-0.1606851416549688,-0.0515873158567983,0.0344624884623709,-0.0031146799832105,0.0073605755881349,0.1999852573797716,-0.1340429395811,0.0696911619788627,-0.039922228867923,0.1844626120452145,0.4380817891982442,B
199,11,0.1918552521333907,0.1594721270710849,0.3060974985319061,0.3425751222636182,0.0263521836673665,0.1224691877911357,0.0616853847076391,-0.0961019144424757,-0.1522712604507508,-0.1575882425907575,0.0553158117509348,-0.0312889855983484,0.0053771640019736,-0.1532981736600219,-0.0194983198396989,-0.1990799857860263,0.382677630398063,A
200,63,0.2330134792853134,0.4005318974350836,0.1840570123734281,0.1823976109061746,-0.217059351051168,-0.0528812484200391,0.0513028038054236,-0.1463247071706294,0.1381449359061129,0.0779883604855963,-0.0928355461348705,0.0089148991986222,0.0916820810903239,0.0831655340324293,-0.1310816809515833,-0.0904163760934649,0.2593163197205458,A
201,303,0.1794178519816196,0.131090245776441,0.2083726936989897,0.4811192085429496,-0.0303731146327625,-0.0402618582899523,-0.0146117625764767,-0.0897727042012313,0.1011954276574926,-0.1634872988452836,0.0624929933342189,0.0516524701577887,0.0358691065479787,-0.1087941354368463,0.0727601490087237,0.0548699468828671,0.0,A
202,134,0.3605107019720506,0.2107456794971198,0.2214428572821364,0.207300761248693,0.0744757135760822,0.1202449200028622,0.0279955666063111,0.043673973219326,0.0005011264109091,0.0957964964880228,-0.1191023672281197,-0.1240793810687775,-0.0064074041388377,-0.0300966539505705,-0.0266579828009295,-0.0587220692754654,0.0,A
203,783,0.2786393241286032,0.2664045450736133,0.3042120391032654,0.1507440916945182,0.0341956200818998,0.0542584607515477,0.284141111844615,0.1218309573489499,0.1748227165964766,0.1929078656369001,-0.2702988012391361,-0.2860445007413896,0.0175299299179335,-0.1648042768182279,0.097958812427679,0.0929770019551861,0.8002915308154829,B
204,68,0.3163770273995279,0.1353688038982461,0.2671356529196707,0.2811185157825552,0.0315527681384814,-0.0195261209692474,0.0106192978512452,0.0648250474618471,0.0488761101968932,-0.1080338042043172,0.0156432180146935,0.1892520952487543,-0.0274782257541306,-0.0565068032769547,-0.0786620757071377,-0.0830534691583116,0.0610094503746079,A
205,476,0.3164312551307725,0.2900485135571109,0.2389686145912674,0.1545516167208492,-0.0003647711462479,-0.0993723630486432,-0.040159805545953,-0.0574243720141967,0.1427538842157827,0.0184610409208266,0.2309950051555206,-0.101152664637389,0.0455737081170529,0.0515275551815905,0.0757678555914887,-0.0517046712884227,0.2605024183317454,A
206,946,0.2052992996564599,0.1215274781872782,0.6052464636414516,0.0679267585148102,-0.1579540547156025,-0.3173615731657403,0.2440602652509219,0.000794945641318,-0.0005248424585724,-0.0894767862476373,0.0001508633963293,-0.1534219898935791,0.1182736798013971,0.1180876115960153,-0.0908553366849454,-0.1819514635844141,0.4869819164782187,B
207,98,0.1138086125944858,0.3473033935711468,0.3888797399086182,0.1500082539257491,0.111153817362054,0.1579643314896449,0.1951290966064769,0.0059234693784977,-0.0048194067405008,0.043466289491107,-0.0387130566945226,0.095261753863098,0.1993342593201349,0.0804687293751309,0.1603922967657997,0.1268060342045316,0.5168734878162125,A
208,378,0.5578210014617632,0.0610598875014702,0.1162254313548289,0.2648936796819377,-0.0653315635448149,0.0057732200008184,0.0161523780346563,-0.0046594995316194,0.0561699888840548,0.1004697898747585,-0.0364463479272356,0.0480402044330548,-0.0694967870434266,0.1342351496202312,-0.0524190713288755,0.0354392793954075,0.2211151161124692,A
209,729,0.1340481770305784,0.1903090136779274,0.1029271136959758,0.5727156955955177,0.0354163420593735,-0.079130137957623,0.0799513248952382,-0.0318401093355752,0.3113772944625542,0.1970382860524822,0.1557442103936677,0.0868079099205376,0.1148727258129323,0.2752411713186772,0.1097138990275656,-0.141858687945187,0.7115898622629256,B
210,549,0.0543933289233048,0.0254439541767782,0.5547597715892445,0.3654029453106723,-0.0349370032876904,0.1244531263906701,-0.1084156260530409,-0.1191280100433885,0.0587992817627151,-0.1045932228420716,-0.0127822990859588,0.1211884898043503,-0.0485935616616429,0.0753923060857678,-0.0764195018351559,0.4379167868603515,0.3892432832948562,B
211,859,0.0075383420368294,0.1311134757784776,0.3620614827956774,0.4992866993890151,-0.0241722955572287,-0.0434187971417659,0.0617498529811974,0.0171421564936089,-0.2120466329782904,0.1283021613432882,-0.0201017002651442,0.0290542828243555,-0.2089451964311486,0.0589061998874708,-0.1431762550475038,-0.405352979655494,0.4056652755888584,B
212,229,0.1344461474470676,0.298624413626762,0.1746231785819137,0.3923062603442567,-0.0315960034880659,-0.0035645676797898,0.0003449615832026,-0.1210933353669443,0.0767670387248216,0.0395842376006351,0.0986184643662622,0.0180132245804706,0.0417928746518981,-0.059972318516493,0.0955017297948766,0.1168459095901829,0.0,A
213,865,0.2858449300179492,0.4960247934890447,0.1428629425051482,0.0752673339878582,-0.1939465973906691,-0.1886536914801032,0.0462168624966203,-0.0351494876276822,-0.1369447235577729,0.0592832837920165,0.3227551544787866,-0.0724322614134919,0.2621594232033667,-0.142405404869016,0.1363106983603396,0.0850788168162816,0.4917506399196737,B
214,227,0.1612664020446144,0.4728450426919071,0.1512440797879197,0.2146444754755588,0.1590706256513838,-0.0083224616250072,-0.0261754184370977,-0.0610736088680937,-0.228049543906063,0.0817749197750216,-0.0697279134125728,-0.0465222733853,-0.1215824492370443,-0.0587272118583609,-0.0370786704365584,-0.042799573174711,0.0154167973732276,A
215,477,0.2092442006556309,0.1779284467799747,0.1786371048619233,0.434190247702471,0.0760485046638303,0.0550204212533564,0.1347080911133212,-0.0204299634004403,0.0088337044492292,-0.094503106968397,0.0597249449578238,0.0986819707802902,-0.0245053945626392,-0.0866917034627848,-0.113584400364909,-0.0760516239074942,0.1710428363892727,A
216,963,0.3572830539331939,0.1204433922081415,0.20859902217807,0.3136745316805946,-0.2014512198906791,-0.2576321892818035,0.157773714573594,0.3243349368208313,-0.1713851293512851,-0.212913253496724,0.0494953432027246,0.0903025511108291,-0.0152259263126482,0.0829303525696991,-0.091690577935545,-0.1417749874843084,0.5116487062561633,B
217,305,0.1930095525245263,0.2807836572365155,0.1511216190565666,0.3750851711823915,-0.0206275453313075,-0.0004466303432841,0.086274635654089,-0.1803525344774974,-0.0043590087600526,0.0585443253920573,-0.0008011163349934,0.0495804488261015,0.1494811456692996,0.041031985759626,0.0862956223988257,0.0673479253383555,0.0,A
218,314,0.3185868380309559,0.237872560583535,0.1643674156537344,0.2791731857317746,0.0694314742650833,0.0646765640405625,0.0025272641064691,-0.0418895436445941,0.0212208536258048,-0.0212132078405724,-0.0556556174389232,-0.0177229888778235,0.0046945850505675,-0.0629733808521562,-0.2271013231721287,0.0464899056411277,0.0779510841353346,A
219,563,0.1647122702594926,0.0384827422270203,0.110544250320534,0.6862607371929537,0.0720932792947191,0.0559103933540653,0.0496583501160482,0.0192549316327899,-0.0604117258958028,-0.2437278231839942,0.0337807477501162,0.122808885466087,0.0422858623362027,-0.3356557933669863,-0.1508629126863583,-0.1282923494344216,0.8027440493259043,B
220,873,0.727489637820624,0.0304453015962005,0.0351629952258823,0.2069020653572932,0.0304985896380042,-0.1499338903662107,0.0048636537133886,0.21081958578925,0.0740513550448499,-0.0185208689241253,0.1456656358296364,0.0556825213259831,0.0323557238712718,0.3256903603712663,-0.0285585818398109,-0.0832602771475032,0.841369593971497,B
221,846,0.5961572110925538,0.2669316765306284,0.1086187132102625,0.0282923991665552,0.1289036130052606,-0.1807042232884022,-0.1525277036353422,0.1295992630580633,0.0226961154163504,-0.0367556448884087,0.3775143737488006,-0.179164206318191,0.0756906522864224,-0.0084112304128326,-0.0838869709049626,0.041498271770515,0.3098643240291014,B
222,330,0.2183686265026156,0.1987996234386719,0.2644200921689538,0.3184116578897585,0.1030486306430033,0.0284533687137423,-0.0679369844740831,-0.0757879890216539,-0.0972024966105167,0.1685391586465108,0.0654256161919795,-0.2018178221158929,-0.0825434324009827,-0.1715807692083034,-0.0236221021185728,-0.147588728835344,0.2774305765091031,A
223,30,0.157201454112261,0.3503564574228289,0.1980414220980756,0.2944006663668343,0.0181651602228499,0.0185667206070142,-0.0449876206077331,0.1001556533880709,-0.075437723178922,-0.0886534201094842,-0.01956673577748,0.0153637522968932,-0.0873358854783781,0.0185421021542773,0.2278110308550529,-0.1218074538477715,0.0,A
224,18,0.3080522443209126,0.3548187590597477,0.1714106188019486,0.1657183778173909,-0.1168866972025317,-0.001772831823026,0.0555422834227313,0.033760419202397,0.1208125212455627,-0.003412112850976,-0.1107013132795148,0.057841815182162,0.047007296989516,-0.0437761081880997,-0.0965611992700631,-0.0861397505171239,0.0,A
225,624,0.1110244875476308,0.3817679635858552,0.3266393134385933,0.1805682354279208,0.079579665471987,-0.1183829574523423,0.1702511052034482,-0.1113560569681253,0.0697389665341966,0.2362276807965608,0.1898754048385119,0.1491658063105171,0.3093783875702018,0.0874489815965657,0.2531237722426536,0.0563663665182747,0.5856446109322101,B
